Cameras as of 2025-05-05,,,,,,,,,,,
Server Name,Device Name,IP Address,Model,MAC Address,switch/port,Firmware Version,Serial Number,Bitrate,Resolution,Quality,Image Rate
Byng Junior High NVR (204),"JH 1000s Hall, 2 views (204.28)",10.10.204.28,10.0C-H5DH-D1-IR,00:18:85:36:99:22,,4.86.0.20(7a7d6563),1.02105E+11,,,,
Byng Junior High NVR (204),JH 1000s Hall S (204.28),10.10.204.28,10.0C-H5DH-D1-IR,00:18:85:36:99:22,,4.86.0.20(7a7d6563),1.02105E+11,1920,2592x1944,6,8
Byng Junior High NVR (204),JH 1000s Hall N (204.28),10.10.204.28,10.0C-H5DH-D1-IR,00:18:85:36:99:22,,4.86.0.20(7a7d6563),1.02105E+11,2032,2592x1944,6,8
Byng Junior High NVR (204),"JH Ext SE, 3 views (204.29)",10.10.204.29,24C-H4A-3MH-270,00:18:85:36:BE:F3,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Ext SE to Rear Parking (204.29),10.10.204.29,24C-H4A-3MH-270,00:18:85:36:BE:F3,,4.36.0.26(fe36bbcb),1.02105E+11,5872,3840x2160,6,12
Byng Junior High NVR (204),JH Ext SE to Cafe (204.29),10.10.204.29,24C-H4A-3MH-270,00:18:85:36:BE:F3,,4.36.0.26(fe36bbcb),1.02105E+11,6056,3840x2160,6,12
Byng Junior High NVR (204),JH Ext SE to Softball Cages (204.29),10.10.204.29,24C-H4A-3MH-270,00:18:85:36:BE:F3,,4.36.0.26(fe36bbcb),1.02105E+11,5624,3840x2160,6,12
Byng Junior High NVR (204),"JH Ext E, 3 views (204.30)",10.10.204.30,24C-H4A-3MH-180,00:18:85:36:41:E7,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Ext E Sidewalk N (204.30),10.10.204.30,24C-H4A-3MH-180,00:18:85:36:41:E7,,4.36.0.26(fe36bbcb),1.02105E+11,6552,3840x2160,6,12
Byng Junior High NVR (204),JH Ext E to Cafe (204.30),10.10.204.30,24C-H4A-3MH-180,00:18:85:36:41:E7,,4.36.0.26(fe36bbcb),1.02105E+11,5624,3840x2160,6,12
Byng Junior High NVR (204),JH Ext E Sidewalk S (204.30),10.10.204.30,24C-H4A-3MH-180,00:18:85:36:41:E7,,4.36.0.26(fe36bbcb),1.02105E+11,4616,3840x2160,6,12
Byng Junior High NVR (204),"JH Student Center W, 3 views (204.31)",10.10.204.31,15C-H4A-3MH-180,00:18:85:36:28:74,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Ext W Front Awning 2 (204.31),10.10.204.31,15C-H4A-3MH-180,00:18:85:36:28:74,,4.36.0.26(fe36bbcb),1.02105E+11,2432,2592x1944,6,15
Byng Junior High NVR (204),JH Student Center Main Entry (204.31),10.10.204.31,15C-H4A-3MH-180,00:18:85:36:28:74,,4.36.0.26(fe36bbcb),1.02105E+11,1696,2592x1944,6,15
Byng Junior High NVR (204),JH Student Center W (204.31),10.10.204.31,15C-H4A-3MH-180,00:18:85:36:28:74,,4.36.0.26(fe36bbcb),1.02105E+11,1752,2592x1944,6,15
Byng Junior High NVR (204),"JH Ext W, 3 views (204.32)",10.10.204.32,24C-H4A-3MH-270,00:18:85:36:3D:40,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Ext W Parking 1 (204.32),10.10.204.32,24C-H4A-3MH-270,00:18:85:36:3D:40,,4.36.0.26(fe36bbcb),1.02105E+11,7016,3840x2160,6,12
Byng Junior High NVR (204),JH Ext W Sidewalk (204.32),10.10.204.32,24C-H4A-3MH-270,00:18:85:36:3D:40,,4.36.0.26(fe36bbcb),1.02105E+11,3328,3840x2160,6,12
Byng Junior High NVR (204),JH Ext W Parking 2 (204.32),10.10.204.32,24C-H4A-3MH-270,00:18:85:36:3D:40,,4.36.0.26(fe36bbcb),1.02105E+11,3688,3840x2160,6,12
Byng Junior High NVR (204),JH Ext W Front Awning 1 (204.33),10.10.204.33,6.0C-H5A-DO1-IR,00:18:85:36:9C:21,,4.86.0.20(7a7d6563),1.12105E+11,4008,3200x1800,6,15
Byng Junior High NVR (204),JH Gym Concession (204.34),10.10.204.34,4.0C-H5A-D1-IR,00:18:85:35:71:0E,,4.86.0.20(7a7d6563),1.12103E+11,2160,2560x1440,6,10
Byng Junior High NVR (204),JH Gym Lobby (204.35),10.10.204.35,4.0C-H5A-D1-IR,00:18:85:33:1E:51,,4.86.0.20(7a7d6563),1.12011E+11,2568,2560x1440,6,10
Byng Junior High NVR (204),"JH Gym Hall, 3 views (204.36)",10.10.204.36,15C-H4A-3MH-180,00:18:85:36:2A:87,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Gym Hall W (204.36),10.10.204.36,15C-H4A-3MH-180,00:18:85:36:2A:87,,4.36.0.26(fe36bbcb),1.02105E+11,1672,2592x1944,6,15
Byng Junior High NVR (204),JH Gym Hall to JH (204.36),10.10.204.36,15C-H4A-3MH-180,00:18:85:36:2A:87,,4.36.0.26(fe36bbcb),1.02105E+11,888,2592x1944,6,15
Byng Junior High NVR (204),JH Gym Hall E (204.36),10.10.204.36,15C-H4A-3MH-180,00:18:85:36:2A:87,,4.36.0.26(fe36bbcb),1.02105E+11,1576,2592x1944,6,15
Byng Junior High NVR (204),"JH Gym Ext Rear Drive, 3 views (204.37)",10.10.204.37,24C-H4A-3MH-180,00:18:85:36:41:ED,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Gym Ext Rear Drive S (204.37),10.10.204.37,24C-H4A-3MH-180,00:18:85:36:41:ED,,4.36.0.26(fe36bbcb),1.02105E+11,9552,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Ext Rear Drive W (204.37),10.10.204.37,24C-H4A-3MH-180,00:18:85:36:41:ED,,4.36.0.26(fe36bbcb),1.02105E+11,4400,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Ext Rear Drive E (204.37),10.10.204.37,24C-H4A-3MH-180,00:18:85:36:41:ED,,4.36.0.26(fe36bbcb),1.02105E+11,11784,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Court NE (204.38),10.10.204.38,6.0C-H5A-D1-IR,00:18:85:36:AB:14,,4.86.0.20(7a7d6563),1.12105E+11,1216,3200x1800,6,10
Byng Junior High NVR (204),JH Gym Court NW (204.39),10.10.204.39,6.0C-H5A-D1-IR,00:18:85:2F:DB:64,,4.86.0.20(7a7d6563),1.12006E+11,4208,3200x1800,6,10
Byng Junior High NVR (204),"JH Gym Ext Front, 3 views (204.40)",10.10.204.40,24C-H4A-3MH-180,00:18:85:36:44:F1,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Gym Ext Front to S (204.40),10.10.204.40,24C-H4A-3MH-180,00:18:85:36:44:F1,,4.36.0.26(fe36bbcb),1.02105E+11,4056,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Ext Front to Weightroom (204.40),10.10.204.40,24C-H4A-3MH-180,00:18:85:36:44:F1,,4.36.0.26(fe36bbcb),1.02105E+11,3400,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Ext Front Sidewalk (204.40),10.10.204.40,24C-H4A-3MH-180,00:18:85:36:44:F1,,4.36.0.26(fe36bbcb),1.02105E+11,7640,3840x2160,6,12
Byng Junior High NVR (204),JH Gym Court SE (204.41),10.10.204.41,6.0C-H5A-D1-IR,00:18:85:2F:D9:E9,,4.86.0.20(7a7d6563),1.12006E+11,3840,3200x1800,6,10
Byng Junior High NVR (204),JH Gym Court SW (204.42),10.10.204.42,6.0C-H5A-D1-IR,00:18:85:32:E6:90,,4.86.0.20(7a7d6563),1.12011E+11,3848,3200x1800,6,10
Byng Junior High NVR (204),"JH 8th Hall E Intersection, 3 views (204.43)",10.10.204.43,15C-H4A-3MH-180,00:18:85:36:28:75,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH 8th E Door (204.43),10.10.204.43,15C-H4A-3MH-180,00:18:85:36:28:75,,4.36.0.26(fe36bbcb),1.02105E+11,2152,2592x1944,6,15
Byng Junior High NVR (204),JH 8th to IT (204.43),10.10.204.43,15C-H4A-3MH-180,00:18:85:36:28:75,,4.36.0.26(fe36bbcb),1.02105E+11,864,2592x1944,6,15
Byng Junior High NVR (204),JH 8th to 1000s Hall (204.43),10.10.204.43,15C-H4A-3MH-180,00:18:85:36:28:75,,4.36.0.26(fe36bbcb),1.02105E+11,1560,2592x1944,6,15
Byng Junior High NVR (204),"JH Ext N, 3 views (204.44)",10.10.204.44,24C-H4A-3MH-270,00:18:85:36:C9:82,,4.36.0.26(fe36bbcb),1.02106E+11,,,,
Byng Junior High NVR (204),JH Ext N Entry (204.44),10.10.204.44,24C-H4A-3MH-270,00:18:85:36:C9:82,,4.36.0.26(fe36bbcb),1.02106E+11,2552,3840x2160,6,12
Byng Junior High NVR (204),JH Ext N to HS (204.44),10.10.204.44,24C-H4A-3MH-270,00:18:85:36:C9:82,,4.36.0.26(fe36bbcb),1.02106E+11,6024,3840x2160,6,12
Byng Junior High NVR (204),JH Ext N to Library (204.44),10.10.204.44,24C-H4A-3MH-270,00:18:85:36:C9:82,,4.36.0.26(fe36bbcb),1.02106E+11,4784,3840x2160,6,12
Byng Junior High NVR (204),"JH 9th W Intersection, 3 views (204.45)",10.10.204.45,15C-H4A-3MH-180,00:18:85:36:3B:3A,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH 9th N Door & Choir (204.45),10.10.204.45,15C-H4A-3MH-180,00:18:85:36:3B:3A,,4.36.0.26(fe36bbcb),1.02105E+11,1704,2592x1944,6,15
Byng Junior High NVR (204),JH 9th Hall W (204.45),10.10.204.45,15C-H4A-3MH-180,00:18:85:36:3B:3A,,4.36.0.26(fe36bbcb),1.02105E+11,808,2592x1944,6,15
Byng Junior High NVR (204),JH 9th Ramp to Student Center (204.45),10.10.204.45,15C-H4A-3MH-180,00:18:85:36:3B:3A,,4.36.0.26(fe36bbcb),1.02105E+11,1048,2592x1944,6,15
Byng Junior High NVR (204),"JH 9th Restrooms, 2 views (204.46)",10.10.204.46,10.0C-H5DH-D1-IR,00:18:85:36:99:42,,4.86.0.20(7a7d6563),1.02105E+11,,,,
Byng Junior High NVR (204),JH 9th Boys Restroom (204.46),10.10.204.46,10.0C-H5DH-D1-IR,00:18:85:36:99:42,,4.86.0.20(7a7d6563),1.02105E+11,1328,2592x1944,6,8
Byng Junior High NVR (204),JH 9th Girls Restroom (204.46),10.10.204.46,10.0C-H5DH-D1-IR,00:18:85:36:99:42,,4.86.0.20(7a7d6563),1.02105E+11,1872,2592x1944,6,8
Byng Junior High NVR (204),"JH 9th E Intersection, 3 views (204.47)",10.10.204.47,15C-H4A-3MH-180,00:18:85:36:29:7C,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH 9th E Door (204.47),10.10.204.47,15C-H4A-3MH-180,00:18:85:36:29:7C,,4.36.0.26(fe36bbcb),1.02105E+11,1680,2592x1944,6,15
Byng Junior High NVR (204),JH 9th to 1000s Hall (204.47),10.10.204.47,15C-H4A-3MH-180,00:18:85:36:29:7C,,4.36.0.26(fe36bbcb),1.02105E+11,1208,2592x1944,6,15
Byng Junior High NVR (204),JH 9th Hall E (204.47),10.10.204.47,15C-H4A-3MH-180,00:18:85:36:29:7C,,4.36.0.26(fe36bbcb),1.02105E+11,1016,2592x1944,6,15
Byng Junior High NVR (204),JH Ext N Pit (204.48),10.10.204.48,8.0C-H5A-BO1-IR,00:18:85:33:ED:DA,,4.86.0.20(7a7d6563),1.12012E+11,4928,3840x2160,6,10
Byng Junior High NVR (204),"JH Ext NW, 3 views (204.49)",10.10.204.49,24C-H4A-3MH-270,00:18:85:36:3E:F3,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Ext NW to Parking (204.49),10.10.204.49,24C-H4A-3MH-270,00:18:85:36:3E:F3,,4.36.0.26(fe36bbcb),1.02105E+11,3464,3840x2160,6,12
Byng Junior High NVR (204),JH Ext NW to Auditorium/Library (204.49),10.10.204.49,24C-H4A-3MH-270,00:18:85:36:3E:F3,,4.36.0.26(fe36bbcb),1.02105E+11,6168,3840x2160,6,12
Byng Junior High NVR (204),JH Ext NW to HS (204.49),10.10.204.49,24C-H4A-3MH-270,00:18:85:36:3E:F3,,4.36.0.26(fe36bbcb),1.02105E+11,3904,3840x2160,6,12
Byng Junior High NVR (204),"JH Office, 2 views (204.50)",10.10.204.50,10.0C-H5DH-D1-IR,00:18:85:36:99:2E,,4.86.0.20(7a7d6563),1.02105E+11,,,,
Byng Junior High NVR (204),JH Office Entry (204.50),10.10.204.50,10.0C-H5DH-D1-IR,00:18:85:36:99:2E,,4.86.0.20(7a7d6563),1.02105E+11,2776,2592x1944,6,8
Byng Junior High NVR (204),JH Office Admin Hall (204.50),10.10.204.50,10.0C-H5DH-D1-IR,00:18:85:36:99:2E,,4.86.0.20(7a7d6563),1.02105E+11,3496,2592x1944,6,8
Byng Junior High NVR (204),JH Office Back Hall (204.51),10.10.204.51,4.0C-H5A-D1-IR,00:18:85:35:71:8D,,4.86.0.20(7a7d6563),1.12103E+11,1784,2560x1440,6,10
Byng Junior High NVR (204),JH Ext Courtyard W (204.53),10.10.204.53,6.0C-H5A-DO1-IR,00:18:85:36:9C:8B,,4.86.0.20(7a7d6563),1.12105E+11,2176,3200x1800,6,15
Byng Junior High NVR (204),JH Ramp to Gym (204.54),10.10.204.54,4.0C-H5A-D1-IR,00:18:85:35:92:9D,,4.86.0.20(7a7d6563),1.12103E+11,1872,2560x1440,6,10
Byng Junior High NVR (204),JH Gym Back Hall (204.55),10.10.204.55,4.0C-H5A-D1-IR,00:18:85:35:71:10,,4.86.0.20(7a7d6563),1.12103E+11,1784,2560x1440,6,10
Byng Junior High NVR (204),JR High S Hall Restrooms (204.56),10.10.204.56,10.0C-H5DH-D1-IR,00:18:85:36:99:25,,4.86.0.20(7a7d6563),1.02105E+11,,,,
Byng Junior High NVR (204),JH 8th Girls Restroom (204.56),10.10.204.56,10.0C-H5DH-D1-IR,00:18:85:36:99:25,,4.86.0.20(7a7d6563),1.02105E+11,1120,2592x1944,6,8
Byng Junior High NVR (204),JH 8th Boys Restroom (204.56),10.10.204.56,10.0C-H5DH-D1-IR,00:18:85:36:99:25,,4.86.0.20(7a7d6563),1.02105E+11,1632,2592x1944,6,8
Byng Junior High NVR (204),IT Server Room (204.57),10.10.204.57,4.0C-H5A-D1-IR,00:18:85:33:1D:A2,,4.86.0.20(7a7d6563),1.12011E+11,4112,2560x1440,6,10
Byng Junior High NVR (204),"JH Student Center E, 3 views (204.58)",10.10.204.58,15C-H4A-3MH-180,00:18:85:36:2B:16,,4.36.0.26(fe36bbcb),1.02105E+11,,,,
Byng Junior High NVR (204),JH Student Center to 9th (204.58),10.10.204.58,15C-H4A-3MH-180,00:18:85:36:2B:16,,4.36.0.26(fe36bbcb),1.02105E+11,1560,2592x1944,6,15
Byng Junior High NVR (204),JH Student Center to 7th/8th (204.58),10.10.204.58,15C-H4A-3MH-180,00:18:85:36:2B:16,,4.36.0.26(fe36bbcb),1.02105E+11,952,2592x1944,6,15
Byng Junior High NVR (204),JH Student Center E (204.58),10.10.204.58,15C-H4A-3MH-180,00:18:85:36:2B:16,,4.36.0.26(fe36bbcb),1.02105E+11,2432,2592x1944,6,15
Byng Junior High NVR (204),Jr High W Center 270 (ext) (204.59),10.10.204.59,24C-H4A-3MH-270,00:18:85:2E:32:6A,,4.36.0.26(fe36bbcb),1.02003E+11,,,,
Byng Junior High NVR (204),JH Ext SW Gym Parking (204.59),10.10.204.59,24C-H4A-3MH-270,00:18:85:2E:32:6A,,4.36.0.26(fe36bbcb),1.02003E+11,7728,3840x2160,6,12
Byng Junior High NVR (204),JH Ext SW Parking (204.59),10.10.204.59,24C-H4A-3MH-270,00:18:85:2E:32:6A,,4.36.0.26(fe36bbcb),1.02003E+11,8744,3840x2160,6,12
Byng Junior High NVR (204),JH Ext SW between 7th/Gym (204.59),10.10.204.59,24C-H4A-3MH-270,00:18:85:2E:32:6A,,4.36.0.26(fe36bbcb),1.02003E+11,3840,3840x2160,6,12
Byng Junior High NVR (204),JH SpEd Room 1002 (204.60),10.10.204.60,12.0W-H5A-FE-DO1,00:18:85:42:BA:9B,,4.86.0.22(665d8b48),1.02207E+11,12456,3008x3008,6,15
Byng Junior High NVR (204),JH SpEd Room 809A (204.61),10.10.204.61,12.0W-H5A-FE-DO1,00:18:85:42:BA:9A,,4.86.0.22(665d8b48),1.02207E+11,13280,3008x3008,6,15
Byng Elementary NVR (205),BE Exterior SE Corner (205.101),10.10.205.101,24C-H4A-3MH-270,00:18:85:3F:69:0A,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Byng Elementary NVR (205),BE Exterior SE to Playground E (205.101),10.10.205.101,24C-H4A-3MH-270,00:18:85:3F:69:0A,,4.36.0.26(fe36bbcb),1.02204E+11,9536,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior SE to Playground W (205.101),10.10.205.101,24C-H4A-3MH-270,00:18:85:3F:69:0A,,4.36.0.26(fe36bbcb),1.02204E+11,9944,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior SE to Sped Hall Entry (205.101),10.10.205.101,24C-H4A-3MH-270,00:18:85:3F:69:0A,,4.36.0.26(fe36bbcb),1.02204E+11,11960,3840x2160,6,12
Byng Elementary NVR (205),BE 4th Hall Mid (205.20),10.10.205.20,4.0C-H5A-D1-IR,00:18:85:3C:A4:67,,4.86.0.20(7a7d6563),1.12112E+11,1912,2560x1440,6,10
Byng Elementary NVR (205),BE 4th Hall W (205.21),10.10.205.21,4.0C-H5A-D1-IR,00:18:85:3C:A4:DE,,4.86.0.20(7a7d6563),1.12112E+11,1776,2560x1440,6,10
Byng Elementary NVR (205),BE Exterior W 4th Hall Entry (205.22),10.10.205.22,8.0C-H5A-DO1-IR,00:18:85:42:3E:33,,4.86.0.20(7a7d6563),1.12207E+11,5992,3840x2160,6,15
Byng Elementary NVR (205),BE 5th Hall Mid (205.23),10.10.205.23,4.0C-H5A-D1-IR,00:18:85:3D:06:45,,4.86.0.20(7a7d6563),1.02201E+11,2312,2560x1440,6,10
Byng Elementary NVR (205),BE 5th Hall W (205.24),10.10.205.24,4.0C-H5A-D1-IR,00:18:85:3D:0B:AE,,4.86.0.20(7a7d6563),1.02201E+11,2976,2560x1440,6,10
Byng Elementary NVR (205),BE Exterior W 5th Hall Entry (205.25),10.10.205.25,8.0C-H5A-DO1-IR,00:18:85:3C:75:9A,,4.86.0.20(7a7d6563),1.02112E+11,5752,3840x2160,6,15
Byng Elementary NVR (205),BE 6th Hall W (205.26),10.10.205.26,4.0C-H5A-D1-IR,00:18:85:3C:A4:96,,4.86.0.20(7a7d6563),1.12112E+11,2280,2560x1440,6,10
Byng Elementary NVR (205),BE 6th Hall E (205.27),10.10.205.27,4.0C-H5A-D1-IR,00:18:85:3D:0E:98,,4.86.0.20(7a7d6563),1.02201E+11,2192,2560x1440,6,10
Byng Elementary NVR (205),BE Exterior E (205.28),10.10.205.28,24C-H4A-3MH-270,00:18:85:3F:AE:12,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Byng Elementary NVR (205),BE Exterior E between Sped/Library (205.28),10.10.205.28,24C-H4A-3MH-270,00:18:85:3F:AE:12,,4.36.0.26(fe36bbcb),1.02204E+11,8064,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior E to Koller Gym Side (205.28),10.10.205.28,24C-H4A-3MH-270,00:18:85:3F:AE:12,,4.36.0.26(fe36bbcb),1.02204E+11,9040,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior E to Koller Gym Rear (205.28),10.10.205.28,24C-H4A-3MH-270,00:18:85:3F:AE:12,,4.36.0.26(fe36bbcb),1.02204E+11,10080,3840x2160,6,12
Byng Elementary NVR (205),BE Main/4th Intersection (205.29) (4 views),10.10.205.29,20C-H5A-4MH,00:18:85:5A:3A:C5,,4.86.0.20(7a7d6563),3.12411E+11,,,,
Byng Elementary NVR (205),BE Main Hall North 1 (205.29),10.10.205.29,20C-H5A-4MH,00:18:85:5A:3A:C5,,4.86.0.20(7a7d6563),3.12411E+11,3048,2592x1944,6,12
Byng Elementary NVR (205),BE Main Hall Nurse (205.29),10.10.205.29,20C-H5A-4MH,00:18:85:5A:3A:C5,,4.86.0.20(7a7d6563),3.12411E+11,1320,2592x1944,6,12
Byng Elementary NVR (205),BE Main Hall Entry (205.29),10.10.205.29,20C-H5A-4MH,00:18:85:5A:3A:C5,,4.86.0.20(7a7d6563),3.12411E+11,880,2592x1944,6,12
Byng Elementary NVR (205),BE 4th Hall E (205.29),10.10.205.29,20C-H5A-4MH,00:18:85:5A:3A:C5,,4.86.0.20(7a7d6563),3.12411E+11,1792,2592x1944,6,12
Byng Elementary NVR (205),BE Sped Hall E (205.30),10.10.205.30,4.0C-H5A-D1-IR,00:18:85:3D:0D:8B,,4.86.0.20(7a7d6563),1.02201E+11,1528,2560x1440,6,10
Byng Elementary NVR (205),BE Sped Hall Mid (205.31),10.10.205.31,4.0C-H5A-D1-IR,00:18:85:3D:06:18,,4.86.0.20(7a7d6563),1.02201E+11,2176,2560x1440,6,10
Byng Elementary NVR (205),BE Exterior Front Awning (205.32) (4 views),10.10.205.32,32C-H4A-4MH-360,00:18:85:41:BB:07,,4.36.0.26(fe36bbcb),1.12206E+11,,,,
Byng Elementary NVR (205),BE Exterior Front Entrance (205.32),10.10.205.32,32C-H4A-4MH-360,00:18:85:41:BB:07,,4.36.0.26(fe36bbcb),1.12206E+11,4672,3840x2160,6,8
Byng Elementary NVR (205),BE Exterior Front Awning W (205.32),10.10.205.32,32C-H4A-4MH-360,00:18:85:41:BB:07,,4.36.0.26(fe36bbcb),1.12206E+11,4696,3840x2160,6,8
Byng Elementary NVR (205),BE Exterior Front Awning N (205.32),10.10.205.32,32C-H4A-4MH-360,00:18:85:41:BB:07,,4.36.0.26(fe36bbcb),1.12206E+11,1648,3840x2160,6,8
Byng Elementary NVR (205),BE Exterior Front Awning E (205.32),10.10.205.32,32C-H4A-4MH-360,00:18:85:41:BB:07,,4.36.0.26(fe36bbcb),1.12206E+11,2720,3840x2160,6,8
Byng Elementary NVR (205),BE Exterior NE (205.33) (3 views),10.10.205.33,24C-H4A-3MH-270,00:18:85:3F:BE:FF,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Byng Elementary NVR (205),BE Exterior NE to Koller Gym Front (205.33),10.10.205.33,24C-H4A-3MH-270,00:18:85:3F:BE:FF,,4.36.0.26(fe36bbcb),1.02204E+11,4592,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior NE to NE Drive (205.33),10.10.205.33,24C-H4A-3MH-270,00:18:85:3F:BE:FF,,4.36.0.26(fe36bbcb),1.02204E+11,3520,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior NE to NE Parking (205.33),10.10.205.33,24C-H4A-3MH-270,00:18:85:3F:BE:FF,,4.36.0.26(fe36bbcb),1.02204E+11,3168,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior NW (205.34) (3 views),10.10.205.34,24C-H4A-3MH-270,00:18:85:3F:AE:72,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Byng Elementary NVR (205),BE Exterior NW to Front Drive (205.34),10.10.205.34,24C-H4A-3MH-270,00:18:85:3F:AE:72,,4.36.0.26(fe36bbcb),1.02204E+11,2440,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior NW to Side Parking (205.34),10.10.205.34,24C-H4A-3MH-270,00:18:85:3F:AE:72,,4.36.0.26(fe36bbcb),1.02204E+11,4048,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior NW to NW Drive (205.34),10.10.205.34,24C-H4A-3MH-270,00:18:85:3F:AE:72,,4.36.0.26(fe36bbcb),1.02204E+11,2528,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior SW (205.36) (3 views),10.10.205.36,24C-H4A-3MH-270,00:18:85:3F:AF:6C,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Byng Elementary NVR (205),BE Exterior SW to 6th Hall Entry (205.36),10.10.205.36,24C-H4A-3MH-270,00:18:85:3F:AF:6C,,4.36.0.26(fe36bbcb),1.02204E+11,10384,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior SW to SW Corner (205.36),10.10.205.36,24C-H4A-3MH-270,00:18:85:3F:AF:6C,,4.36.0.26(fe36bbcb),1.02204E+11,11840,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior SW to Playground W (205.36),10.10.205.36,24C-H4A-3MH-270,00:18:85:3F:AF:6C,,4.36.0.26(fe36bbcb),1.02204E+11,11400,3840x2160,6,12
Byng Elementary NVR (205),BE INTERCOM - Front Entrance (205.38),10.10.205.38,3.0C-H4VI-RO1-IR,00:18:85:38:86:10,,4.14.0.118(34666),1.02108E+11,1848,2048x1536,6,10
Byng Elementary NVR (205),BE Office (205.39),10.10.205.39,4.0C-H5A-D1-IR,00:18:85:3D:0E:7A,,4.86.0.20(7a7d6563),1.02201E+11,4000,2560x1440,6,10
Byng Elementary NVR (205),BE Gym S (205.40),10.10.205.40,6.0C-H5A-D1-IR,00:18:85:33:7F:9D,,4.86.0.20(7a7d6563),1.12012E+11,2368,3200x1800,6,10
Byng Elementary NVR (205),BE Gym N (205.41),10.10.205.41,6.0C-H5A-D1-IR,00:18:85:36:AA:66,,4.86.0.20(7a7d6563),1.12105E+11,2232,3200x1800,6,10
Byng Elementary NVR (205),BE Main Hall South 1 (205.43),10.10.205.43,4.0C-H5A-D1-IR,00:18:85:3D:0D:7E,,4.86.0.20(7a7d6563),1.02201E+11,2456,2560x1440,6,10
Byng Elementary NVR (205),BE Library S (205.44),10.10.205.44,4.0C-H5A-D1-IR,00:18:85:3D:0E:56,,4.86.0.20(7a7d6563),1.02201E+11,3360,2560x1440,6,10
Byng Elementary NVR (205),BE Library N (205.45),10.10.205.45,4.0C-H5A-D1-IR,00:18:85:3D:0D:A2,,4.86.0.20(7a7d6563),1.02201E+11,2704,2560x1440,6,10
Byng Elementary NVR (205),BE Main Hall Intervention/ISD (205.46),10.10.205.46,4.0C-H5A-D1-IR,00:18:85:3D:0D:FF,,4.86.0.20(7a7d6563),1.02201E+11,2408,2560x1440,6,10
Byng Elementary NVR (205),BE Main/5th Intersection (205.47) (4 views),10.10.205.47,20C-H4A-4MH-360,00:18:85:40:E9:77,,4.36.0.26(fe36bbcb),1.02205E+11,,,,
Byng Elementary NVR (205),BE Main Hall Library 2 (205.47),10.10.205.47,20C-H4A-4MH-360,00:18:85:40:E9:77,,4.36.0.26(fe36bbcb),1.02205E+11,2624,2592x1944,6,13
Byng Elementary NVR (205),BE 5th Hall E (205.47),10.10.205.47,20C-H4A-4MH-360,00:18:85:40:E9:77,,4.36.0.26(fe36bbcb),1.02205E+11,2440,2592x1944,6,13
Byng Elementary NVR (205),BE Main Hall North 2 (205.47),10.10.205.47,20C-H4A-4MH-360,00:18:85:40:E9:77,,4.36.0.26(fe36bbcb),1.02205E+11,2024,2592x1944,6,13
Byng Elementary NVR (205),BE Main Hall Library 1 (204.47),10.10.205.47,20C-H4A-4MH-360,00:18:85:40:E9:77,,4.36.0.26(fe36bbcb),1.02205E+11,1376,2592x1944,6,13
Byng Elementary NVR (205),BE Exterior W between 4th/5th Halls (205.49),10.10.205.49,8.0C-H5A-BO1-IR,00:18:85:42:12:B4,,4.86.0.20(7a7d6563),1.12207E+11,4960,3840x2160,6,10
